,id,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1805,1.0330721842948612e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,257ab935,ae637522,0f2161f8,edd85bd2,60e4ea68,36b67a2a,1,0,23866,320,50,2736,0,33,-1,246
1806,1.033090641318799e+19,14103100,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8bd4c319,2891f384,1,0,20635,300,250,2374,3,39,-1,23
1807,1.0331029376001663e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,ed98d1f3,36b67a2a,1,0,23866,320,50,2736,0,33,100170,246
1808,1.0331114138925365e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,f100d033,d3b3178d,1,2,24041,320,50,2756,3,299,100113,61
1809,1.0331383211393935e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b30900aa,76f67383,1,0,22261,320,50,2545,0,431,100084,221
1810,1.0331478222572417e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,46c738c1,3bd9e8e7,1,0,22676,320,50,2616,0,35,-1,51
1811,1.033153260263073e+19,14103100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,be74e6fe,1,0,17753,320,50,1993,2,1063,-1,33
1812,1.033230699868196e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,ecb851b2,1,0,22676,320,50,2616,0,35,-1,51
1813,1.0332439581558542e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,235dacaa,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
1814,1.033275139292347e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,6ca66d98,1ea19ec4,0f2161f8,a99f214a,9462f38d,50a85b97,1,0,16859,320,50,1887,3,39,-1,23
1815,1.0332809026370167e+19,14103100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,61fcaa69,33ef0197,1,0,20345,300,250,2331,2,39,-1,23
1816,1.0332810122922897e+19,14103100,1005,1,278f8f77,2344ad77,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1a6f48fc,be6db1d7,1,0,17894,320,50,2039,2,39,100077,32
1817,1.0332884452321225e+19,14103100,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f248bf8c,ce576f14,1,0,19772,320,50,2227,0,935,100081,48
1818,1.0332887161467085e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,af12b385,8a4875bd,1,0,15705,320,50,1722,0,35,100084,79
1819,1.033290642130144e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07f0e4c3,a0f5f879,1,0,22254,320,50,2545,0,431,100084,221
1820,1.0332916339171529e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,6d1bb9f0,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
1821,1.0333155176108521e+18,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,65d3ee1a,aad45b01,1,0,22322,320,50,2576,1,161,100193,71
1822,1.0333201310482276e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,257ab935,ae637522,0f2161f8,fd3cfb9c,4cf80eee,36b67a2a,1,0,23866,320,50,2736,0,33,100170,246
1823,1.0333473585355602e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,3f591e46,a6403763,1,0,23160,320,50,2667,0,47,-1,221
1824,1.033349195758587e+19,14103100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,946c2d3f,5db079b5,1,2,17653,300,250,1994,2,39,-1,33
1825,1.0333777535129539e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1bc519e7,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
1826,1.0334051403386282e+19,14103100,1012,1,c52338a7,c4e18dd6,dedf689d,ecad2386,7801e8d9,07d7df22,a99f214a,4a24a18c,a8735f2a,1,0,23722,320,50,2716,3,47,-1,23
1827,1.033408888042492e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,7b2fe4a9,b1348024,ecb851b2,1,0,4687,320,50,423,2,39,-1,32
1828,1.0334183562612646e+16,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7a5cb6b1,2b580930,1,0,23642,320,50,2709,3,39,-1,23
1829,1.0334199854377378e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,9dc9b416,6bfbb32f,1,3,22599,320,50,2609,3,167,100200,23
1830,1.0334233222844981e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,a99f214a,830aaabb,f6a35f2f,1,0,23722,320,50,2716,3,47,-1,23
1831,1.0334247790763379e+18,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,ac735170,a4b6f65b,1,0,19743,320,50,2264,3,425,100000,61
1832,1.033430042172421e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,79e904d3,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
1833,1.0334393176149924e+16,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,88d004bc,a0f5f879,1,0,22676,320,50,2616,0,35,-1,51
1834,1.0334524338634945e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a663c99f,2ea4f8ba,1,0,22324,320,50,2576,1,161,100191,71
1835,1.0335191062081147e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,4b0ec433,43617dfa,1,0,23866,320,50,2736,0,33,-1,246
1836,1.033545677595781e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,75807b96,d9b5648e,cef3e649,a99f214a,b119b66e,72a00661,1,0,23866,320,50,2736,0,33,100170,246
1837,1.0335637494604579e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,5209146e,9b5ce758,1,0,21706,320,50,2498,3,41,100111,61
1838,1.033577656724015e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,c0c5eb49,f2f777fb,0f2161f8,a99f214a,f7fe72d3,b4b19c97,1,0,21611,320,50,2480,3,299,100111,61
1839,1.0335945210451038e+19,14103100,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6590d4ac,1ccc7835,1,0,8330,320,50,761,3,175,100075,23
1840,1.0335959295952441e+19,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0cf57f6f,aad45b01,1,0,20153,320,50,2307,3,163,-1,61
1841,1.0336045685376289e+18,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aead2de7,feacaaee,1,0,20969,320,50,2372,0,813,-1,46
1842,1.0336111188992164e+18,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,cb0f9619,e7816ba8,1,0,23866,320,50,2736,0,33,100170,246
1843,1.0336214117824289e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,5327bcc1,1b8a6145,1,0,19743,320,50,2264,3,425,100000,61
1844,1.0336468509958134e+19,14103100,1005,1,791b5571,fd13bc73,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,79dde8b8,6bfbb32f,1,0,16859,320,50,1887,3,39,-1,23
1845,1.033648504291509e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,080f96db,9b5ce758,1,0,21611,320,50,2480,3,299,100111,61
1846,1.0336630365949176e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,0d502aac,5096d134,1,2,23737,320,50,2676,0,299,-1,221
1847,1.0336668810777965e+19,14103100,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e20f2e41,505731e4,1,0,19772,320,50,2227,0,935,100079,48
1848,1.0336845038627324e+19,14103100,1002,0,2282eb9e,aa63ae64,50e219e0,ecad2386,7801e8d9,07d7df22,f031848c,2901e8ff,e8c1f38d,0,0,15705,320,50,1722,0,35,-1,79
1849,1.0336876186716748e+19,14103100,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3477c68b,bfa15b14,1,0,19772,320,50,2227,0,935,100077,48
1850,1.0336966551090498e+19,14103100,1005,0,2b1ddb24,98acf46c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,79aa1499,2203a096,1,0,17239,320,50,1973,3,39,-1,23
1851,1.0337669015071869e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6df415d,d787e91b,1,0,22676,320,50,2616,0,35,-1,51
1852,1.0337897172206166e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,27ad6cc9,1ccc7835,1,0,23160,320,50,2667,0,47,-1,221
1853,1.033810815039085e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,c1d1871a,aad45b01,1,0,20508,320,50,2351,3,163,100020,61
1854,1.0338505027524325e+19,14103100,1002,0,15d93b0b,4ebf9b98,50e219e0,ecad2386,7801e8d9,07d7df22,7c45ce6d,1e54c219,8c05c990,0,0,23438,320,50,2684,2,1327,-1,52
1855,1.0338941698287241e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4ddd2e91,23885c9e,1,0,22676,320,50,2616,0,35,-1,51
1856,1.03392271999532e+18,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,6ac3f7aa,e45c0c27,1,3,23224,320,50,2676,0,299,100176,221
1857,1.0339347867332014e+19,14103100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6bc2a8ab,1f0bc64f,1,0,6563,320,50,572,2,39,-1,32
1858,1.0339357195981337e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,dfdc658a,72a00661,1,0,20508,320,50,2351,3,163,-1,61
1859,1.0339473393632018e+19,14103100,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,88d21272,76dc4769,1,0,17893,320,50,2039,2,39,-1,32
1860,1.033973080360341e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,257ab935,ae637522,0f2161f8,fbdf24c1,c6844e58,36b67a2a,1,0,23866,320,50,2736,0,33,-1,246
1861,1.033973286313918e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,61e125eb,8d96a23d,1,2,24001,320,50,2749,0,43,100176,221
1862,1.0339905389697597e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,f04e8f71,f4fffcd0,1,0,21706,320,50,2498,3,41,100111,61
1863,1.0340234805994224e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,92972786,984bf317,365e64e3,1,0,24040,320,50,2756,3,299,100112,61
1864,1.0340324835686269e+19,14103100,1005,0,e6409ff1,2148062c,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0afbe5cb,451af639,1,0,20251,320,50,2323,0,687,100081,48
1865,1.0340675628878193e+19,14103100,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,24ca4b9c,a5bce124,1,0,8330,320,50,761,3,175,100079,23
1866,1.0340748981807591e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5816f830,24f6b932,1,0,23160,320,50,2667,0,47,-1,221
1867,1.0340966385616597e+19,14103100,1010,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,69b39299,9a7fb3c3,9f4f9b1c,4,0,23642,320,50,2709,3,39,-1,23
1868,1.0341098706656993e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bef0c4d1,3bd9e8e7,1,0,22254,320,50,2545,0,431,-1,221
1869,1.0341192831500116e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,a0f5f879,1,0,22261,320,50,2545,0,431,-1,221
1870,1.0341240481552897e+18,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,9f070f97,af7fe221,1,0,19743,320,50,2264,3,425,100000,61
1871,1.0341267122149384e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,938bbc5e,4ea23a13,1,0,22261,320,50,2545,0,431,-1,221
1872,1.0341327635899476e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,faeb865b,72a00661,1,0,20508,320,50,2351,3,163,-1,61
1873,1.0341888810042028e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9debdf78,cd5b1559,1,2,23161,320,50,2667,0,47,-1,221
1874,1.0341898398421426e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,416d9aed,2ee63ff8,1,0,22104,320,50,2545,0,431,100084,221
1875,1.0342450315304776e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,b8e26f00,ef726eae,1,0,23866,320,50,2736,0,33,100170,246
1876,1.0342458830331953e+19,14103100,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1ec02b92,d2e5a0b2,1,0,22681,320,50,2528,0,167,100079,221
1877,1.034268578823749e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,86df3b89,2203a096,1,0,22676,320,50,2616,0,35,100083,51
1878,1.034278491821038e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,caaab483,ef726eae,1,0,23866,320,50,2736,0,33,100171,246
1879,1.0343294266184038e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,7d0dfcda,edead9f4,1,0,23866,320,50,2736,0,33,100170,246
1880,1.0343524958342347e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,2536f546,f0e794f8,1,0,23866,320,50,2736,0,33,100171,246
1881,1.0343659050121572e+19,14103100,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4312736c,0eb711ec,1,0,8330,320,50,761,3,175,-1,23
1882,1.0343679786474623e+19,14103100,1002,0,61a8c644,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,92def88a,83e0d0de,f9ba9057,0,0,21789,320,50,2512,2,291,-1,52
1883,1.0343779031460902e+18,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9dcaa190,cbb77256,1,0,22832,320,50,2647,2,39,100148,23
1884,1.0343911494286823e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0e98aa54,4ea23a13,1,0,22261,320,50,2545,0,431,-1,221
1885,1.0343965399055376e+19,14103100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,44800ad7,c34c4173,1,0,19015,300,250,2162,2,39,100124,33
1886,1.0344259250367685e+19,14103100,1005,1,85f751fd,c4e18dd6,50e219e0,8be5974d,2347f47a,0f2161f8,88bd1844,200565ec,be8a956b,1,0,23635,320,50,2708,2,39,-1,23
1887,1.0344387633960342e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f8d6fa2d,ecb851b2,1,0,22104,320,50,2545,0,431,-1,221
1888,1.0344760840394328e+19,14103100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,94a4bf57,6569eeb3,1,0,22624,320,50,2374,3,39,-1,23
1889,1.0344904720508432e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1da1333f,3bd9e8e7,1,0,22254,320,50,2545,0,431,-1,221
1890,1.0344936502937967e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c1264e63,711ee120,1,0,22676,320,50,2616,0,35,-1,51
1891,1.034499825868993e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,46774ea6,15ec7f39,0f2161f8,dae1c7d9,8cfc3a30,a264bba3,1,5,21611,320,50,2480,3,299,100111,61
1892,1.0345151796234228e+19,14103100,1005,1,8e35d87a,5f04e433,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,5daa223e,109f35ad,1,0,22604,320,50,2609,3,167,100200,23
1893,1.0345243941251508e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,9f33bd81,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
1894,1.0345336302666019e+19,14103100,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2b264e3a,d4897fef,1,0,19950,320,50,1800,3,167,100077,23
1895,1.0345640755950551e+19,14103100,1010,1,85f751fd,c4e18dd6,50e219e0,0977ff24,7801e8d9,0f2161f8,bbb258fa,557a0b88,f07e20f8,4,0,23639,320,50,2709,3,39,-1,23
1896,1.0345692762653172e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,c70194af,4ea23a13,1,0,23160,320,50,2667,0,47,-1,221
1897,1.034615162613137e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,d9b6c771,fce66524,1,0,23725,320,50,2716,3,47,-1,23
1898,1.0346230540477968e+19,14103100,1005,0,faf9c1c2,c8223ee3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f813c7b,8a4875bd,1,0,23995,320,50,2748,0,35,100130,79
1899,1.034633446011877e+19,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,41a7a6b2,fce66524,1,0,23725,320,50,2716,3,47,-1,23
1900,1.0346376428272157e+19,14103100,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bfff1b0a,aad45b01,1,0,20980,320,50,2371,0,559,100217,46
1901,1.0346419361521943e+19,14103100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,14407f24,76dc4769,1,0,8330,320,50,761,3,175,100075,23
1902,1.0346423484978024e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,c37d9cd0,d04c2433,1f0bc64f,1,0,18987,320,50,2158,3,291,-1,61
1903,1.0346550944881375e+19,14103100,1002,0,85f751fd,c4e18dd6,50e219e0,08a53ae7,7801e8d9,07d7df22,70681de0,a0f57dba,f143da2c,0,0,22169,320,50,2553,2,167,-1,23
1904,1.0346554171769615e+18,14103100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fe10b2f2,be6db1d7,1,0,20008,320,50,2283,0,163,-1,95
1905,1.0346908431204487e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,de348559,aaffed8f,1,0,23866,320,50,2736,0,33,100170,246
1906,1.0347215713087779e+19,14103100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,eff615cb,711ee120,1,0,17654,300,250,1994,2,39,100084,33
1907,1.0347355429781547e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,bf8056eb,e1eae715,1,3,21189,320,50,2424,1,161,100192,71
1908,1.0347720137779708e+19,14103100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e6a67ee0,227628d2,1,0,21158,320,50,2421,3,39,-1,23
1909,1.034814741222584e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1afb0965,0eb711ec,1,0,22257,320,50,2545,0,431,100084,221
1910,1.0348312588105902e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,c014348a,3f0651ad,e981565c,1,0,23901,320,50,2740,0,163,100013,17
1911,1.034863499611899e+17,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,c44d59da,e572d918,5347522c,1,2,18987,320,50,2158,3,291,100189,61
1912,1.0348685567137014e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6b8423d,06fbfd42,1,0,22676,320,50,2616,0,35,100084,51
1913,1.0348695361588937e+19,14103100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6f91735e,3e7932d7,1,0,20251,320,50,2323,0,687,100081,48
1914,1.0348813695970636e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,711ee120,1,0,22254,320,50,2545,0,431,-1,221
1915,1.0348976427062467e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,116e4cf3,aaffed8f,1,0,23866,320,50,2736,0,33,100170,246
1916,1.0349050051607386e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8f44f78d,04f5b394,1,0,22676,320,50,2616,0,35,100084,51
1917,1.0349094263411405e+19,14103100,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d973f03f,be6db1d7,1,0,8330,320,50,761,3,175,100075,23
1918,1.0349525836689904e+19,14103100,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,13f9044e,fbc27727,1,0,20215,320,50,2316,0,167,100075,16
1919,1.0349637241311795e+18,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c1fc0576,43a30462,1,0,22676,320,50,2616,0,35,100084,51
1920,1.0349671798785038e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,164a5c8d,5a34c3d0,684581ce,1,0,20006,320,50,2283,0,163,-1,95
1921,1.0349950721375445e+19,14103100,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,491f0b6c,0eb711ec,1,0,8330,320,50,761,3,175,-1,23
1922,1.0349962572854751e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,72c22a5f,2ea4f8ba,1,0,20508,320,50,2351,3,163,-1,61
1923,1.034999713512322e+19,14103100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,05e70df4,1,0,17653,300,250,1994,2,39,-1,33
1924,1.0350132278292824e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,021d0015,8a4875bd,1,2,24002,320,50,2749,0,43,100176,221
1925,1.0350189461889384e+19,14103100,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,235d25cf,d787e91b,1,0,8330,320,50,761,3,175,100075,23
1926,1.0350392998221734e+19,14103100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1b99f044,84ebbcd4,1,0,17753,320,50,1993,2,1063,-1,33
1927,1.035052359456387e+18,14103100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,365fc2e6,d25693ce,1,0,18095,320,50,2060,3,39,-1,23
1928,1.0350737302059958e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,8a35d073,86209456,be6db1d7,1,0,4687,320,50,423,2,39,100148,32
1929,1.035108054667191e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,02e2fdee,07d76b42,1,0,23722,320,50,2716,3,47,-1,23
1930,1.0351103189558137e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,40f560da,6ae7fb43,1,0,23723,320,50,2716,3,47,100068,23
1931,1.0351203411831914e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,c9498830,aad45b01,1,0,20508,320,50,2351,3,163,-1,61
1932,1.0351412542284091e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,ba92dad3,cc1b551e,1,2,24041,320,50,2756,3,299,100112,61
1933,1.035147962335296e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,5b435e63,93e8c627,160b211b,1,2,23221,320,50,2676,0,299,-1,221
1934,1.0351708365469682e+17,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,40dcb60d,7a044878,1,3,24003,320,50,2749,0,43,100176,221
1935,1.0351888160216042e+18,14103100,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,60f822eb,cf9fb88b,1,0,19771,320,50,2227,0,935,100074,48
1936,1.035200153688408e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6e14e1f,553f099b,1,0,22676,320,50,2616,0,35,-1,51
1937,1.0352398964357181e+19,14103100,1012,0,7eb59634,c4e18dd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7c9d4e8f,03b3bc60,1,0,20345,300,250,2331,2,39,-1,23
